num,v,value,solution_path
100,4,1463.660488800349,"Any[(1, 13), (1, 31), (2, 53), (2, 68), (3, 40), (3, 73), (4, 66), (4, 79), (5, 6), (5, 98), (6, 98), (7, 24), (7, 97), (8, 72), (8, 83), (9, 61), (9, 67), (10, 28), (10, 70), (11, 23), (11, 86), (12, 41), (12, 90), (13, 77), (14, 59), (14, 85), (15, 62), (15, 84), (16, 47), (16, 78), (17, 34), (17, 71), (18, 30), (18, 60), (19, 55), (19, 60), (20, 23), (20, 86), (21, 48), (21, 78), (22, 58), (22, 92), (24, 42), (25, 77), (25, 97), (26, 43), (26, 64), (27, 51), (27, 65), (28, 81), (29, 37), (29, 45), (30, 50), (31, 52), (32, 75), (32, 94), (33, 40), (33, 50), (34, 71), (35, 79), (35, 91), (36, 69), (36, 74), (37, 93), (38, 63), (38, 88), (39, 69), (39, 100), (41, 87), (42, 55), (43, 64), (44, 72), (44, 83), (45, 73), (46, 49), (46, 89), (47, 48), (49, 90), (51, 65), (52, 57), (53, 54), (54, 68), (56, 82), (56, 95), (57, 99), (58, 76), (59, 85), (61, 96), (62, 84), (63, 88), (66, 91), (67, 96), (70, 89), (74, 100), (75, 94), (76, 80), (80, 92), (81, 99), (82, 95), (87, 93)]"
100,5,1462.2953248614092,"Any[(1, 24), (1, 92), (2, 55), (2, 60), (3, 76), (3, 98), (4, 23), (4, 36), (5, 86), (5, 99), (6, 38), (6, 44), (7, 20), (7, 63), (8, 24), (8, 83), (9, 42), (9, 62), (10, 40), (10, 71), (11, 17), (11, 22), (12, 16), (12, 57), (13, 80), (13, 83), (14, 29), (14, 43), (15, 29), (15, 94), (16, 33), (17, 85), (18, 37), (18, 59), (19, 72), (19, 96), (20, 63), (21, 75), (21, 87), (22, 61), (23, 28), (25, 39), (25, 50), (26, 56), (26, 66), (27, 77), (27, 99), (28, 91), (30, 32), (30, 94), (31, 68), (31, 97), (32, 43), (33, 57), (34, 65), (34, 88), (35, 77), (35, 82), (36, 38), (37, 59), (39, 72), (40, 71), (41, 67), (41, 80), (42, 46), (44, 96), (45, 84), (45, 90), (46, 62), (47, 54), (47, 78), (48, 51), (48, 58), (49, 53), (49, 76), (50, 52), (51, 73), (52, 100), (53, 75), (54, 78), (55, 86), (56, 92), (58, 73), (60, 70), (61, 68), (64, 81), (64, 93), (65, 88), (66, 97), (67, 85), (69, 89), (69, 95), (70, 82), (74, 89), (74, 95), (79, 87), (79, 98), (81, 93), (84, 100), (90, 91)]"
100,6,1514.420385838184,"Any[(1, 3), (1, 61), (2, 48), (2, 72), (3, 61), (4, 9), (4, 92), (5, 7), (5, 28), (6, 21), (6, 42), (7, 28), (8, 39), (8, 91), (9, 92), (10, 23), (10, 70), (11, 58), (11, 67), (12, 49), (12, 100), (13, 50), (13, 79), (14, 36), (14, 42), (15, 27), (15, 98), (16, 63), (16, 82), (17, 51), (17, 66), (18, 19), (18, 31), (19, 40), (20, 25), (20, 80), (21, 24), (22, 57), (22, 64), (23, 71), (24, 32), (25, 93), (26, 38), (26, 46), (27, 55), (29, 56), (29, 81), (30, 33), (30, 34), (31, 40), (32, 59), (33, 34), (35, 47), (35, 73), (36, 73), (37, 47), (37, 96), (38, 64), (39, 91), (41, 50), (41, 99), (43, 77), (43, 78), (44, 95), (44, 98), (45, 52), (45, 68), (46, 88), (48, 71), (49, 100), (51, 83), (52, 75), (53, 65), (53, 87), (54, 84), (54, 97), (55, 85), (56, 68), (57, 79), (58, 67), (59, 81), (60, 89), (60, 96), (62, 63), (62, 76), (65, 95), (66, 87), (69, 74), (69, 83), (70, 90), (72, 85), (74, 86), (75, 86), (76, 82), (77, 78), (80, 94), (84, 97), (88, 90), (89, 99), (93, 94)]"
100,7,1473.4113648208115,"Any[(1, 2), (1, 50), (2, 81), (3, 12), (3, 100), (4, 22), (4, 27), (5, 48), (5, 97), (6, 30), (6, 90), (7, 31), (7, 81), (8, 37), (8, 57), (9, 29), (9, 73), (10, 43), (10, 94), (11, 58), (11, 88), (12, 46), (13, 14), (13, 55), (14, 55), (15, 45), (15, 87), (16, 75), (16, 86), (17, 62), (17, 95), (18, 32), (18, 74), (19, 20), (19, 77), (20, 100), (21, 22), (21, 28), (23, 25), (23, 83), (24, 35), (24, 59), (25, 63), (26, 32), (26, 82), (27, 44), (28, 46), (29, 73), (30, 93), (31, 87), (33, 47), (33, 61), (34, 63), (34, 80), (35, 52), (36, 72), (36, 89), (37, 54), (38, 78), (38, 92), (39, 56), (39, 84), (40, 74), (40, 93), (41, 92), (41, 96), (42, 65), (42, 79), (43, 64), (44, 66), (45, 76), (47, 70), (48, 68), (49, 66), (49, 98), (50, 77), (51, 54), (51, 57), (52, 59), (53, 70), (53, 91), (56, 71), (58, 88), (60, 78), (60, 96), (61, 91), (62, 95), (64, 85), (65, 99), (67, 69), (67, 75), (68, 76), (69, 86), (71, 80), (72, 89), (79, 99), (82, 97), (83, 98), (84, 90), (85, 94)]"
100,8,1563.0702596582255,"Any[(1, 4), (1, 87), (2, 92), (2, 99), (3, 14), (3, 69), (4, 88), (5, 12), (5, 27), (6, 11), (6, 44), (7, 52), (7, 61), (8, 21), (8, 53), (9, 42), (9, 77), (10, 71), (10, 78), (11, 83), (12, 26), (13, 41), (13, 44), (14, 69), (15, 16), (15, 93), (16, 22), (17, 39), (17, 82), (18, 54), (18, 67), (19, 65), (19, 90), (20, 70), (20, 95), (21, 75), (22, 93), (23, 71), (23, 90), (24, 38), (24, 51), (25, 29), (25, 73), (26, 27), (28, 43), (28, 57), (29, 52), (30, 42), (30, 85), (31, 37), (31, 98), (32, 96), (32, 100), (33, 45), (33, 74), (34, 37), (34, 55), (35, 40), (35, 50), (36, 64), (36, 74), (38, 61), (39, 82), (40, 50), (41, 81), (43, 56), (45, 64), (46, 56), (46, 57), (47, 63), (47, 98), (48, 80), (48, 86), (49, 73), (49, 87), (51, 91), (53, 89), (54, 67), (55, 63), (58, 60), (58, 72), (59, 66), (59, 97), (60, 72), (62, 76), (62, 79), (65, 91), (66, 97), (68, 75), (68, 84), (70, 95), (76, 79), (77, 81), (78, 92), (80, 89), (83, 85), (84, 94), (86, 94), (88, 99), (96, 100)]"
100,9,1439.175286354795,"Any[(1, 10), (1, 70), (2, 34), (2, 93), (3, 24), (3, 68), (4, 32), (4, 66), (5, 47), (5, 88), (6, 36), (6, 50), (7, 31), (7, 84), (8, 26), (8, 83), (9, 73), (9, 82), (10, 100), (11, 41), (11, 97), (12, 58), (12, 73), (13, 29), (13, 59), (14, 21), (14, 40), (15, 23), (15, 82), (16, 37), (16, 52), (17, 76), (17, 99), (18, 54), (18, 86), (19, 34), (19, 97), (20, 53), (20, 89), (21, 49), (22, 59), (22, 72), (23, 78), (24, 68), (25, 76), (25, 98), (26, 64), (27, 38), (27, 90), (28, 79), (28, 91), (29, 100), (30, 55), (30, 64), (31, 77), (32, 87), (33, 35), (33, 57), (35, 70), (36, 37), (38, 92), (39, 77), (39, 87), (40, 49), (41, 62), (42, 43), (42, 95), (43, 95), (44, 61), (44, 81), (45, 63), (45, 71), (46, 89), (46, 90), (47, 56), (48, 55), (48, 81), (50, 51), (51, 99), (52, 93), (53, 74), (54, 86), (56, 61), (57, 91), (58, 69), (60, 62), (60, 94), (63, 71), (65, 75), (65, 80), (66, 67), (67, 98), (69, 96), (72, 85), (74, 96), (75, 80), (78, 88), (79, 83), (84, 85), (92, 94)]"
100,10,1476.4315485794036,"Any[(1, 14), (1, 93), (2, 30), (2, 74), (3, 48), (3, 58), (4, 31), (4, 36), (5, 33), (5, 68), (6, 23), (6, 71), (7, 27), (7, 94), (8, 62), (8, 73), (9, 21), (9, 97), (10, 37), (10, 70), (11, 17), (11, 52), (12, 39), (12, 61), (13, 63), (13, 100), (14, 93), (15, 19), (15, 41), (16, 30), (16, 45), (17, 91), (18, 29), (18, 72), (19, 56), (20, 42), (20, 43), (21, 88), (22, 51), (22, 69), (23, 71), (24, 54), (24, 63), (25, 68), (25, 77), (26, 53), (26, 95), (27, 94), (28, 46), (28, 60), (29, 41), (31, 98), (32, 49), (32, 87), (33, 83), (34, 55), (34, 85), (35, 82), (35, 98), (36, 96), (37, 70), (38, 50), (38, 91), (39, 61), (40, 67), (40, 89), (42, 43), (44, 64), (44, 81), (45, 89), (46, 60), (47, 51), (47, 69), (48, 67), (49, 87), (50, 65), (52, 79), (53, 80), (54, 100), (55, 59), (56, 78), (57, 75), (57, 76), (58, 77), (59, 85), (62, 82), (64, 90), (65, 79), (66, 92), (66, 96), (72, 78), (73, 92), (74, 95), (75, 84), (76, 84), (80, 99), (81, 90), (83, 86), (86, 99), (88, 97)]"
105,1,1573.904610708692,"Any[(1, 34), (1, 71), (2, 63), (2, 67), (3, 30), (3, 78), (4, 58), (4, 105), (5, 6), (5, 102), (6, 102), (7, 65), (7, 79), (8, 55), (8, 83), (9, 29), (9, 68), (10, 86), (10, 103), (11, 18), (11, 52), (12, 88), (12, 90), (13, 16), (13, 75), (14, 23), (14, 101), (15, 37), (15, 73), (16, 48), (17, 62), (17, 90), (18, 85), (19, 61), (19, 74), (20, 74), (20, 91), (21, 28), (21, 51), (22, 61), (22, 69), (23, 101), (24, 70), (24, 98), (25, 36), (25, 57), (26, 65), (26, 79), (27, 42), (27, 92), (28, 84), (29, 68), (30, 40), (31, 59), (31, 93), (32, 53), (32, 80), (33, 45), (33, 47), (34, 95), (35, 49), (35, 57), (36, 94), (37, 73), (38, 40), (38, 77), (39, 50), (39, 76), (41, 44), (41, 95), (42, 99), (43, 59), (43, 93), (44, 54), (45, 47), (46, 92), (46, 99), (48, 60), (49, 98), (50, 76), (51, 66), (52, 100), (53, 87), (54, 77), (55, 58), (56, 89), (56, 96), (60, 81), (62, 64), (63, 67), (64, 81), (66, 84), (69, 75), (70, 94), (71, 78), (72, 88), (72, 104), (80, 87), (82, 85), (82, 105), (83, 97), (86, 103), (89, 96), (91, 104), (97, 100)]"
105,2,1653.1350151420304,"Any[(1, 13), (1, 36), (2, 12), (2, 78), (3, 68), (3, 96), (4, 71), (4, 89), (5, 30), (5, 41), (6, 53), (6, 105), (7, 60), (7, 70), (8, 33), (8, 92), (9, 49), (9, 58), (10, 69), (10, 101), (11, 12), (11, 78), (13, 51), (14, 45), (14, 59), (15, 20), (15, 28), (16, 39), (16, 79), (17, 100), (17, 104), (18, 46), (18, 102), (19, 31), (19, 61), (20, 38), (21, 35), (21, 88), (22, 29), (22, 99), (23, 46), (23, 52), (24, 45), (24, 80), (25, 70), (25, 86), (26, 28), (26, 73), (27, 34), (27, 86), (29, 99), (30, 40), (31, 79), (32, 35), (32, 95), (33, 100), (34, 83), (36, 59), (37, 55), (37, 77), (38, 87), (39, 65), (40, 81), (41, 67), (42, 75), (42, 87), (43, 76), (43, 83), (44, 61), (44, 92), (47, 62), (47, 94), (48, 96), (48, 97), (49, 93), (50, 64), (50, 73), (51, 57), (52, 60), (53, 105), (54, 71), (54, 89), (55, 77), (56, 85), (56, 97), (57, 95), (58, 91), (62, 90), (63, 84), (63, 103), (64, 104), (65, 102), (66, 90), (66, 94), (67, 76), (68, 98), (69, 74), (72, 80), (72, 88), (74, 93), (75, 91), (81, 85), (82, 84), (82, 103), (98, 101)]"
105,3,1560.9958723880427,"Any[(1, 56), (1, 92), (2, 17), (2, 77), (3, 24), (3, 35), (4, 38), (4, 78), (5, 33), (5, 47), (6, 20), (6, 69), (7, 29), (7, 87), (8, 20), (8, 70), (9, 13), (9, 18), (10, 28), (10, 66), (11, 32), (11, 76), (12, 64), (12, 88), (13, 24), (14, 26), (14, 30), (15, 45), (15, 59), (16, 60), (16, 81), (17, 101), (18, 34), (19, 84), (19, 95), (21, 93), (21, 103), (22, 62), (22, 94), (23, 25), (23, 51), (25, 83), (26, 30), (27, 41), (27, 95), (28, 79), (29, 63), (31, 40), (31, 102), (32, 104), (33, 98), (34, 85), (35, 72), (36, 58), (36, 69), (37, 44), (37, 75), (38, 78), (39, 53), (39, 55), (40, 84), (41, 99), (42, 51), (42, 83), (43, 80), (43, 100), (44, 72), (45, 59), (46, 56), (46, 91), (47, 98), (48, 58), (48, 68), (49, 80), (49, 82), (50, 57), (50, 76), (52, 74), (52, 92), (53, 55), (54, 75), (54, 85), (57, 60), (61, 96), (61, 105), (62, 94), (63, 89), (64, 86), (65, 81), (65, 97), (66, 91), (67, 99), (67, 102), (68, 79), (70, 87), (71, 90), (71, 93), (73, 90), (73, 104), (74, 97), (77, 101), (82, 100), (86, 88), (89, 103), (96, 105)]"
105,4,1576.780782020291,"Any[(1, 48), (1, 90), (2, 94), (2, 96), (3, 77), (3, 97), (4, 19), (4, 31), (5, 34), (5, 57), (6, 25), (6, 85), (7, 52), (7, 61), (8, 83), (8, 105), (9, 24), (9, 26), (10, 12), (10, 31), (11, 12), (11, 25), (13, 48), (13, 88), (14, 26), (14, 93), (15, 30), (15, 54), (16, 32), (16, 45), (17, 77), (17, 97), (18, 56), (18, 104), (19, 99), (20, 30), (20, 61), (21, 62), (21, 102), (22, 75), (22, 86), (23, 53), (23, 81), (24, 79), (27, 58), (27, 91), (28, 44), (28, 73), (29, 67), (29, 95), (32, 76), (33, 37), (33, 92), (34, 89), (35, 55), (35, 63), (36, 43), (36, 60), (37, 83), (38, 59), (38, 81), (39, 70), (39, 103), (40, 42), (40, 64), (41, 72), (41, 74), (42, 87), (43, 74), (44, 73), (45, 69), (46, 78), (46, 82), (47, 66), (47, 98), (49, 71), (49, 89), (50, 64), (50, 72), (51, 60), (51, 80), (52, 92), (53, 59), (54, 55), (56, 102), (57, 87), (58, 99), (62, 84), (63, 105), (65, 82), (65, 93), (66, 100), (67, 95), (68, 80), (68, 85), (69, 88), (70, 98), (71, 76), (75, 86), (78, 101), (79, 100), (84, 103), (90, 91), (94, 96), (101, 104)]"
105,5,1617.5021340356225,"Any[(1, 45), (1, 57), (2, 24), (2, 87), (3, 11), (3, 12), (4, 33), (4, 61), (5, 36), (5, 48), (6, 68), (6, 94), (7, 15), (7, 44), (8, 14), (8, 47), (9, 41), (9, 53), (10, 87), (10, 103), (11, 13), (12, 14), (13, 50), (15, 44), (16, 19), (16, 67), (17, 59), (17, 73), (18, 21), (18, 43), (19, 34), (20, 38), (20, 88), (21, 31), (22, 85), (22, 91), (23, 51), (23, 102), (24, 75), (25, 26), (25, 71), (26, 98), (27, 70), (27, 100), (28, 47), (28, 68), (29, 64), (29, 101), (30, 46), (30, 86), (31, 85), (32, 75), (32, 81), (33, 96), (34, 35), (35, 95), (36, 49), (37, 62), (37, 74), (38, 66), (39, 89), (39, 90), (40, 78), (40, 97), (41, 104), (42, 70), (42, 100), (43, 54), (45, 57), (46, 86), (48, 92), (49, 92), (50, 80), (51, 52), (52, 102), (53, 63), (54, 79), (55, 83), (55, 99), (56, 62), (56, 65), (58, 76), (58, 93), (59, 73), (60, 64), (60, 101), (61, 97), (63, 77), (65, 74), (66, 78), (67, 80), (69, 72), (69, 94), (71, 99), (72, 105), (76, 82), (77, 104), (79, 91), (81, 103), (82, 105), (83, 98), (84, 89), (84, 90), (88, 93), (95, 96)]"
105,6,1508.913988199205,"Any[(1, 13), (1, 52), (2, 12), (2, 62), (3, 28), (3, 99), (4, 49), (4, 79), (5, 99), (5, 102), (6, 84), (6, 89), (7, 12), (7, 62), (8, 10), (8, 76), (9, 65), (9, 78), (10, 46), (11, 20), (11, 44), (13, 69), (14, 36), (14, 51), (15, 40), (15, 87), (16, 65), (16, 88), (17, 63), (17, 82), (18, 27), (18, 68), (19, 21), (19, 39), (20, 44), (21, 39), (22, 34), (22, 73), (23, 42), (23, 58), (24, 64), (24, 67), (25, 71), (25, 74), (26, 47), (26, 77), (27, 97), (28, 72), (29, 57), (29, 66), (30, 78), (30, 96), (31, 37), (31, 105), (32, 35), (32, 80), (33, 46), (33, 76), (34, 43), (35, 94), (36, 83), (37, 105), (38, 60), (38, 92), (40, 90), (41, 81), (41, 100), (42, 104), (43, 73), (45, 88), (45, 103), (47, 77), (48, 60), (48, 92), (49, 87), (50, 58), (50, 90), (51, 83), (52, 69), (53, 91), (53, 101), (54, 86), (54, 93), (55, 61), (55, 98), (56, 75), (56, 102), (57, 79), (59, 75), (59, 96), (61, 98), (63, 80), (64, 67), (66, 95), (68, 101), (70, 72), (70, 103), (71, 74), (81, 100), (82, 94), (84, 89), (85, 95), (85, 104), (86, 93), (91, 97)]"
105,7,1584.9308770035655,"Any[(1, 19), (1, 43), (2, 71), (2, 101), (3, 53), (3, 83), (4, 10), (4, 39), (5, 41), (5, 60), (6, 27), (6, 59), (7, 34), (7, 85), (8, 18), (8, 97), (9, 37), (9, 49), (10, 39), (11, 35), (11, 64), (12, 21), (12, 77), (13, 14), (13, 45), (14, 73), (15, 68), (15, 82), (16, 30), (16, 97), (17, 20), (17, 29), (18, 85), (19, 33), (20, 66), (21, 53), (22, 38), (22, 52), (23, 26), (23, 88), (24, 67), (24, 100), (25, 92), (25, 102), (26, 55), (27, 44), (28, 36), (28, 62), (29, 69), (30, 40), (31, 70), (31, 87), (32, 42), (32, 45), (33, 43), (34, 78), (35, 99), (36, 74), (37, 49), (38, 102), (40, 98), (41, 79), (42, 47), (44, 52), (46, 55), (46, 91), (47, 76), (48, 65), (48, 80), (50, 96), (50, 105), (51, 77), (51, 84), (54, 61), (54, 80), (56, 75), (56, 89), (57, 71), (57, 101), (58, 60), (58, 81), (59, 105), (61, 95), (62, 86), (63, 65), (63, 95), (64, 99), (66, 74), (67, 100), (68, 82), (69, 72), (70, 87), (72, 89), (73, 92), (75, 84), (76, 104), (78, 96), (79, 93), (81, 88), (83, 86), (90, 94), (90, 103), (91, 93), (94, 103), (98, 104)]"
105,8,1612.7965144922632,"Any[(1, 31), (1, 35), (2, 14), (2, 58), (3, 56), (3, 65), (4, 27), (4, 59), (5, 33), (5, 74), (6, 21), (6, 42), (7, 35), (7, 64), (8, 10), (8, 12), (9, 29), (9, 43), (10, 36), (11, 17), (11, 64), (12, 67), (13, 91), (13, 99), (14, 98), (15, 52), (15, 61), (16, 37), (16, 46), (17, 61), (18, 82), (18, 92), (19, 27), (19, 41), (20, 26), (20, 58), (21, 42), (22, 57), (22, 60), (23, 39), (23, 50), (24, 41), (24, 47), (25, 52), (25, 77), (26, 59), (28, 30), (28, 68), (29, 100), (30, 36), (31, 87), (32, 88), (32, 93), (33, 86), (34, 83), (34, 95), (37, 94), (38, 73), (38, 89), (39, 50), (40, 44), (40, 81), (43, 100), (44, 102), (45, 63), (45, 72), (46, 90), (47, 76), (48, 70), (48, 79), (49, 66), (49, 84), (51, 76), (51, 104), (53, 60), (53, 97), (54, 62), (54, 78), (55, 85), (55, 93), (56, 65), (57, 71), (62, 66), (63, 72), (67, 68), (69, 75), (69, 94), (70, 97), (71, 95), (73, 89), (74, 105), (75, 90), (77, 86), (78, 83), (79, 105), (80, 96), (80, 99), (81, 102), (82, 96), (84, 103), (85, 88), (87, 103), (91, 92), (98, 101), (101, 104)]"
105,9,1620.422716022044,"Any[(1, 31), (1, 41), (2, 68), (2, 69), (3, 13), (3, 89), (4, 30), (4, 63), (5, 52), (5, 80), (6, 33), (6, 65), (7, 11), (7, 25), (8, 87), (8, 88), (9, 55), (9, 79), (10, 34), (10, 37), (11, 25), (12, 40), (12, 60), (13, 70), (14, 26), (14, 50), (15, 29), (15, 39), (16, 19), (16, 89), (17, 28), (17, 102), (18, 42), (18, 94), (19, 93), (20, 61), (20, 63), (21, 23), (21, 27), (22, 64), (22, 90), (23, 67), (24, 59), (24, 101), (26, 86), (27, 43), (28, 98), (29, 78), (30, 56), (31, 53), (32, 51), (32, 100), (33, 37), (34, 77), (35, 82), (35, 104), (36, 86), (36, 104), (38, 58), (38, 93), (39, 67), (40, 75), (41, 66), (42, 98), (43, 71), (44, 78), (44, 81), (45, 73), (45, 85), (46, 74), (46, 105), (47, 97), (47, 101), (48, 60), (48, 75), (49, 88), (49, 92), (50, 58), (51, 100), (52, 80), (53, 66), (54, 82), (54, 83), (55, 79), (56, 91), (57, 76), (57, 95), (59, 97), (61, 77), (62, 71), (62, 99), (64, 90), (65, 102), (68, 103), (69, 103), (70, 72), (72, 83), (73, 85), (74, 105), (76, 95), (81, 99), (84, 94), (84, 96), (87, 92), (91, 96)]"
105,10,1674.8807691442528,"Any[(1, 44), (1, 101), (2, 82), (2, 90), (3, 23), (3, 93), (4, 39), (4, 45), (5, 21), (5, 39), (6, 49), (6, 51), (7, 58), (7, 83), (8, 55), (8, 77), (9, 77), (9, 94), (10, 26), (10, 105), (11, 54), (11, 92), (12, 61), (12, 73), (13, 44), (13, 101), (14, 92), (14, 104), (15, 34), (15, 41), (16, 46), (16, 50), (17, 60), (17, 99), (18, 37), (18, 47), (19, 29), (19, 52), (20, 57), (20, 67), (21, 65), (22, 40), (22, 68), (23, 93), (24, 70), (24, 103), (25, 59), (25, 86), (26, 28), (27, 53), (27, 87), (28, 31), (29, 99), (30, 58), (30, 100), (31, 42), (32, 76), (32, 98), (33, 40), (33, 89), (34, 41), (35, 43), (35, 75), (36, 54), (36, 89), (37, 105), (38, 63), (38, 88), (42, 95), (43, 75), (45, 104), (46, 66), (47, 64), (48, 91), (48, 97), (49, 51), (50, 79), (52, 96), (53, 91), (55, 85), (56, 94), (56, 96), (57, 67), (59, 102), (60, 62), (61, 95), (62, 73), (63, 74), (64, 71), (65, 78), (66, 79), (68, 102), (69, 74), (69, 80), (70, 103), (71, 85), (72, 87), (72, 88), (76, 78), (80, 84), (81, 82), (81, 90), (83, 97), (84, 86), (98, 100)]"
110,1,1732.8585931469804,"Any[(1, 26), (1, 43), (2, 33), (2, 49), (3, 40), (3, 97), (4, 23), (4, 96), (5, 11), (5, 31), (6, 90), (6, 91), (7, 20), (7, 76), (8, 52), (8, 106), (9, 71), (9, 98), (10, 12), (10, 39), (11, 50), (12, 39), (13, 21), (13, 88), (14, 86), (14, 101), (15, 22), (15, 89), (16, 54), (16, 95), (17, 66), (17, 110), (18, 67), (18, 79), (19, 80), (19, 96), (20, 76), (21, 37), (22, 89), (23, 58), (24, 44), (24, 72), (25, 28), (25, 41), (26, 42), (27, 73), (27, 81), (28, 82), (29, 32), (29, 104), (30, 85), (30, 106), (31, 101), (32, 110), (33, 65), (34, 47), (34, 103), (35, 95), (35, 99), (36, 59), (36, 68), (37, 88), (38, 59), (38, 69), (40, 78), (41, 109), (42, 109), (43, 45), (44, 98), (45, 104), (46, 72), (46, 74), (47, 51), (48, 49), (48, 65), (50, 64), (51, 103), (52, 94), (53, 92), (53, 108), (54, 80), (55, 62), (55, 105), (56, 62), (56, 70), (57, 84), (57, 87), (58, 100), (60, 71), (60, 78), (61, 73), (61, 81), (63, 68), (63, 107), (64, 87), (66, 93), (67, 79), (69, 107), (70, 105), (74, 85), (75, 77), (75, 102), (77, 83), (82, 86), (83, 102), (84, 94), (90, 91), (92, 108), (93, 97), (99, 100)]"
110,2,1691.9586107347411,"Any[(1, 57), (1, 77), (2, 68), (2, 73), (3, 72), (3, 77), (4, 16), (4, 100), (5, 13), (5, 36), (6, 23), (6, 106), (7, 47), (7, 75), (8, 40), (8, 107), (9, 12), (9, 68), (10, 84), (10, 107), (11, 37), (11, 97), (12, 60), (13, 90), (14, 50), (14, 101), (15, 86), (15, 93), (16, 81), (17, 39), (17, 69), (18, 25), (18, 63), (19, 24), (19, 48), (20, 27), (20, 56), (21, 58), (21, 78), (22, 80), (22, 83), (23, 62), (24, 89), (25, 108), (26, 92), (26, 99), (27, 62), (28, 35), (28, 46), (29, 31), (29, 54), (30, 38), (30, 66), (31, 79), (32, 39), (32, 72), (33, 96), (33, 98), (34, 42), (34, 109), (35, 41), (36, 94), (37, 96), (38, 51), (40, 99), (41, 55), (42, 109), (43, 49), (43, 69), (44, 60), (44, 88), (45, 71), (45, 76), (46, 74), (47, 75), (48, 105), (49, 59), (50, 101), (51, 106), (52, 53), (52, 85), (53, 85), (54, 59), (55, 103), (56, 58), (57, 79), (61, 81), (61, 91), (63, 108), (64, 65), (64, 104), (65, 78), (66, 103), (67, 70), (67, 88), (70, 102), (71, 76), (73, 102), (74, 93), (80, 83), (82, 90), (82, 94), (84, 87), (86, 100), (87, 95), (89, 105), (91, 104), (92, 110), (95, 98), (97, 110)]"
110,3,1792.8208005308707,"Any[(1, 33), (1, 104), (2, 6), (2, 47), (3, 4), (3, 14), (4, 8), (5, 51), (5, 97), (6, 84), (7, 18), (7, 87), (8, 30), (9, 21), (9, 46), (10, 28), (10, 74), (11, 75), (11, 102), (12, 100), (12, 109), (13, 66), (13, 94), (14, 73), (15, 40), (15, 56), (16, 54), (16, 79), (17, 20), (17, 53), (18, 99), (19, 59), (19, 109), (20, 87), (21, 58), (22, 43), (22, 68), (23, 44), (23, 105), (24, 32), (24, 96), (25, 39), (25, 108), (26, 52), (26, 89), (27, 80), (27, 93), (28, 40), (29, 46), (29, 107), (30, 85), (31, 54), (31, 71), (32, 42), (33, 76), (34, 59), (34, 110), (35, 77), (35, 107), (36, 63), (36, 101), (37, 61), (37, 88), (38, 78), (38, 99), (39, 108), (41, 62), (41, 90), (42, 110), (43, 68), (44, 105), (45, 60), (45, 62), (47, 88), (48, 65), (48, 91), (49, 55), (49, 98), (50, 64), (50, 71), (51, 97), (52, 89), (53, 74), (55, 98), (56, 77), (57, 72), (57, 92), (58, 81), (60, 90), (61, 79), (63, 96), (64, 101), (65, 69), (66, 78), (67, 86), (67, 95), (69, 73), (70, 103), (70, 106), (72, 92), (75, 102), (76, 82), (80, 93), (81, 83), (82, 104), (83, 100), (84, 91), (85, 94), (86, 95), (103, 106)]"
110,4,1651.1756280705806,"Any[(1, 32), (1, 90), (2, 49), (2, 62), (3, 68), (3, 83), (4, 57), (4, 101), (5, 30), (5, 63), (6, 46), (6, 100), (7, 9), (7, 48), (8, 35), (8, 59), (9, 25), (10, 77), (10, 84), (11, 29), (11, 94), (12, 53), (12, 60), (13, 15), (13, 102), (14, 73), (14, 80), (15, 25), (16, 83), (16, 94), (17, 36), (17, 75), (18, 19), (18, 78), (19, 104), (20, 31), (20, 50), (21, 40), (21, 86), (22, 108), (22, 110), (23, 43), (23, 56), (24, 33), (24, 109), (26, 52), (26, 92), (27, 47), (27, 91), (28, 45), (28, 103), (29, 70), (30, 92), (31, 85), (32, 51), (33, 93), (34, 69), (34, 74), (35, 59), (36, 84), (37, 61), (37, 95), (38, 40), (38, 97), (39, 45), (39, 107), (41, 55), (41, 71), (42, 44), (42, 61), (43, 87), (44, 65), (46, 87), (47, 91), (48, 58), (49, 62), (50, 79), (51, 90), (52, 81), (53, 60), (54, 71), (54, 76), (55, 100), (56, 89), (57, 99), (58, 67), (63, 110), (64, 65), (64, 96), (66, 78), (66, 95), (67, 93), (68, 104), (69, 74), (70, 79), (72, 76), (72, 88), (73, 80), (75, 98), (77, 98), (81, 105), (82, 105), (82, 107), (85, 96), (86, 97), (88, 108), (89, 106), (99, 101), (102, 109), (103, 106)]"
